           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
233  2019-12-04  138.500000  139.740005  138.039993  139.380005  134.850220   7257300   0.000000
234  2019-12-05  139.350006  139.750000  137.949997  139.559998  135.024353   5472900   0.301700
235  2019-12-06  139.460007  141.580002  139.460007  140.380005  135.817734   6640400   0.000000
236  2019-12-09  140.389999  140.809998  140.059998  140.500000  135.933838   4241000   0.000000
237  2019-12-10  140.800003  141.000000  139.910004  139.990005  135.440414   5310300  -0.217580
238  2019-12-11  140.929993  141.979996  140.630005  140.979996  136.398239   6631500  -0.090300
239  2019-12-12  141.320007  142.059998  140.729996  141.339996  136.746506   5012400   0.034000
240  2019-12-13  141.100006  141.800003  140.309998  141.380005  136.785233   4257200   0.103943
241  2019-12-16  141.729996  142.850006  141.490005  141.789993  137.181900   5353100  -0.017780
242  2019-12-17  143.000000  144.050003  142.520004  143.559998  138.894363  10722400   0.000000
243  2019-12-18  143.720001  143.880005  142.740005  143.190002  138.536407   7849200   0.000000
244  2019-12-19  143.889999  145.880005  143.610001  145.350006  140.626221   9414700   0.230267
245  2019-12-20  146.880005  147.839996  144.800003  146.059998  141.313110  14532800  -0.015350
246  2019-12-23  145.740005  146.759995  145.339996  146.440002  141.680771   6558700   0.840200
247  2019-12-24  146.000000  146.009995  145.259995  145.929993  141.187347   4238900   0.000000
248  2019-12-26  145.970001  146.179993  145.160004  145.830002  141.090607   3019300   0.000000
249  2019-12-27  146.199997  146.550003  145.539993  145.750000  141.013199   3432700   0.000000
250  2019-12-30  145.779999  146.199997  145.029999  145.300003  140.577835   2923300   0.000000
251  2019-12-31  145.100006  146.009995  144.779999  145.869995  141.129303   4435000   0.000000
